Name,Team,W,L,QS,ERA,G,GS,SV,HLD,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,GB%,HR/FB,FIP,WAR,RA9-WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/IP,SPTS,SPTS/IP,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Chris Sale","ATL",12,5,,3.10345,28,28,0,0,,162,667,137,60,56,17,44,,10,195,10.826,2.45389,4.41176,0.938252,0.292398,0.0662768,0.22612084448337555,0.22293,1.11468,0.298701,0.769868,,,3.09504,3.84728,4.39642,39.400001525878906,,,,,,,861.5,5.317901234567901,817,5.04320987654321,,,,,,,,,,,,,,,,,,,"Chris Sale","10603",519242
"Bryan Woo","SEA",13,10,,3.33333,32,32,0,0,,193,766,159,78,72,24,41,,10,197,9.16667,1.88889,4.85294,1.11111,0.257009,0.0529595,0.20404982566833496,0.221667,1.03086,0.272289,0.733813,,,3.48082,3.82093,3.62182,37.869998931884766,,,,,,,960.6,4.97720207253886,894,4.632124352331606,,,,,,,,,,,,,,,,,,,"Bryan Woo","30279",693433
"Yoshinobu Yamamoto","LAD",12,6,,3.30765,26,26,0,0,,156,614,119,62,57,17,40,,5,167,9.60285,2.29401,4.18605,0.960285,0.271493,0.0648567,0.2066364884376526,0.209756,1.01956,0.266187,0.715259,,,3.24183,3.79603,3.68969,27.579999923706055,,,,,,,834.9000000000002,5.351923076923078,758,4.858974358974359,,,,,,,,,,,,,,,,,,,"Yoshinobu Yamamoto","33825",808967
"Framber Valdez","DET",15,9,,3.39429,31,31,0,0,,200,831,174,81,75,18,67,,9,185,8.33143,3.03429,2.74576,0.822857,0.222222,0.0809328,0.14128942042589188,0.231118,1.21143,0.283058,0.743671,,,3.62085,3.60459,4.38824,87.87000274658203,,,,,,,948.1999999999999,4.741,908,4.54,,,,,,,,,,,,,,,,,,,"Framber Valdez","17295",664285
"Sonny Gray","BOS",13,9,,3.74026,31,31,0,0,,176,735,168,79,73,22,47,,5,182,9.35065,2.3961,3.90244,1.11039,0.248062,0.0635659,0.18449611961841583,0.245,1.22078,0.304038,0.737299,,,3.53773,3.55186,3.32869,132.82000732421875,,,,,,,803.0000000000002,4.562500000000001,802,4.556818181818182,,,,,,,,,,,,,,,,,,,"Sonny Gray","12768",543243
"Jesús Luzardo","PHI",12,10,,3.98628,31,31,0,0,,176,732,156,85,78,23,54,,4,197,10.0499,2.75109,3.65306,1.17904,0.268769,0.0735736,0.19519518315792084,0.231648,1.19152,0.292978,0.705446,,,3.59677,3.49009,2.71533,74.95999908447266,,,,,,,833.9,4.738068181818182,801,4.551136363636363,,,,,,,,,,,,,,,,,,,"Jesus Luzardo","19959",666200
"Ranger Suárez","BOS",13,8,,3.48387,29,29,0,0,,166,702,161,70,64,15,48,,4,145,7.83871,2.6129,3,0.812903,0.206422,0.0688073,0.1376146748661995,0.247934,1.25806,0.298246,0.741163,,,3.51578,3.47528,3.61932,175.44000244140625,,,,,,,759.3000000000001,4.574096385542169,769,4.632530120481928,,,,,,,,,,,,,,,,,,,"Ranger Suarez","17277",624133
"George Kirby","SEA",13,8,,3.53419,31,31,0,0,,168,689,155,72,66,19,31,,7,166,8.89641,1.64523,5.40741,1.03588,0.241722,0.044702,0.19701986387372017,0.238179,1.10359,0.291667,0.718391,,,3.32471,3.43078,2.67643,68.70999908447266,,,,,,,824.5,4.907738095238095,811,4.8273809523809526,,,,,,,,,,,,,,,,,,,"George Kirby","25436",669923
"Andrew Abbott","CIN",9,8,,3.79518,29,29,0,0,,161,672,152,74,68,19,47,,4,144,8.0241,2.60241,3.08333,1.08434,0.214182,0.0694645,0.14471781998872757,0.244131,1.22892,0.288747,0.727273,,,3.85803,3.33715,3.11852,212.22000122070312,,,,,,,697.5,4.332298136645963,693,4.304347826086956,,,,,,,,,,,,,,,,,,,"Andrew Abbott","29911",671096
"Zack Wheeler","PHI",11,6,,3.42657,26,26,0,0,,159,647,136,65,60,17,43,,7,164,9.3007,2.44755,3.8,0.979021,0.253817,0.0667939,0.18702291697263718,0.227743,1.12665,0.285714,0.733652,,,3.43817,3.33365,3.71236,118.2699966430664,,,,,,,791.9000000000002,4.980503144654089,752,4.729559748427673,,,,,,,,,,,,,,,,,,,"Zack Wheeler","10310",554430
"Jacob deGrom","TEX",11,8,,3.48307,29,29,0,0,,162,643,133,68,63,22,39,,2,173,9.57844,2.17692,4.4,1.24395,0.268761,0.061082,0.20767886564135551,0.222015,1.06427,0.273481,0.738095,,,3.57052,3.27289,3.15428,47.84000015258789,,,,,,,805.3999999999999,4.971604938271604,747,4.611111111111111,,,,,,,,,,,,,,,,,,,"Jacob deGrom","10954",594798
"Kevin Gausman","TOR",12,10,,3.77079,31,31,0,0,,178,743,167,81,75,23,51,,2,173,8.7061,2.55083,3.41304,1.16451,0.232249,0.0680473,0.16420119255781174,0.242038,1.21996,0.291111,0.735469,,,3.76976,3.21267,2.84796,120.2699966430664,,,,,,,787.1000000000001,4.4219101123595514,778,4.370786516853933,,,,,,,,,,,,,,,,,,,"Kevin Gausman","14107",592332
"Aaron Nola","PHI",12,10,,4.25197,31,31,0,0,,179,745,171,91,85,26,44,,5,180,9.01933,2.19041,4.11765,1.28848,0.240964,0.0585198,0.18244406953454018,0.244936,1.19542,0.295039,0.690647,,,3.80801,3.20674,2.29859,211.44000244140625,,,,,,,773.2000000000002,4.319553072625699,770,4.301675977653631,,,,,,,,,,,,,,,,,,,"Aaron Nola","16149",605400
"MacKenzie Gore","TEX",11,9,,3.82372,29,29,0,0,,159,673,137,72,67,18,58,,9,182,10.3297,3.31008,3.12069,1.02727,0.270553,0.0866966,0.1838565245270729,0.225914,1.23018,0.292804,0.722749,,,3.59804,3.04929,2.51888,164.9600067138672,,,,,,,762,4.7924528301886795,724,4.553459119496855,,,,,,,,,,,,,,,,,,,"MacKenzie Gore","22201",669022
"Shane McClanahan","TBR",10,6,,3.31536,24,24,0,0,,135,547,115,53,50,16,36,,2,142,9.46092,2.42588,3.9,1.05121,0.26,0.0666667,0.19333332031965256,0.227273,1.12309,0.284722,0.758427,,,3.41366,3.02935,3.1796,214.75999450683594,,,,,,,673.2,4.986666666666667,637,4.718518518518518,,,,,,,,,,,,,,,,,,,"Shane McClanahan","21483",663556
"Spencer Strider","ATL",13,10,,3.86744,28,28,0,0,,156,655,133,73,67,19,52,,8,187,10.7502,3.0153,3.56522,1.11435,0.285217,0.08,0.2052173763513565,0.224138,1.18718,0.293255,0.711207,,,3.51387,2.98161,2.56224,98.80000305175781,,,,,,,768.9000000000001,4.9288461538461545,727,4.660256410256411,,,,,,,,,,,,,,,,,,,"Spencer Strider","27498",675911
"Joe Ryan","MIN",11,10,,3.7669,29,29,0,0,,162,656,140,73,68,24,37,,9,176,9.79395,2.08628,4.69444,1.3329,0.268254,0.0571429,0.21111112460494041,0.22906,1.09466,0.282443,0.725689,,,3.75329,2.97996,2.77527,76.19999694824219,,,,,,,753.5999999999999,4.651851851851851,712,4.395061728395062,,,,,,,,,,,,,,,,,,,"Joe Ryan","21390",657746
"Logan Gilbert","SEA",9,6,,3.42483,29,29,0,0,,160,645,133,66,61,21,39,,5,175,9.82533,2.18964,4.48718,1.17904,0.271318,0.0604651,0.2108527235686779,0.221298,1.07299,0.276543,0.743338,,,3.47824,2.97826,2.84452,34.130001068115234,,,,,,,797.9000000000001,4.986875,745,4.65625,,,,,,,,,,,,,,,,,,,"Logan Gilbert","22250",669302
"Sandy Alcantara","MIA",12,11,,3.99375,31,31,0,0,,189,785,175,91,84,20,52,,7,154,7.3125,2.475,2.95455,0.95625,0.196078,0.066365,0.12971341609954834,0.241436,1.2,0.281116,0.68371,,,3.82889,2.93954,2.92014,147.8000030517578,,,,,,,828.6000000000001,4.3841269841269845,816,4.317460317460317,,,,,,,,,,,,,,,,,,,"Sandy Alcantara","18684",645261
"Kyle Bradish","BAL",6,5,,3.51,26,26,0,0,,130,537,110,54,51,13,41,,6,137,9.54,2.88,3.3125,0.9,0.256039,0.0772947,0.17874398082494736,0.225464,1.17,0.287356,0.728155,,,3.42514,2.93363,2.58869,70.36000061035156,,,,,,,649.1,4.993076923076924,614,4.723076923076923,,,,,,,,,,,,,,,,,,,"Kyle Bradish","24586",680694
"Michael King","SDP",11,8,,3.55462,29,29,0,0,,156,660,135,67,62,18,59,,8,167,9.60504,3.40336,2.82222,1.05882,0.252988,0.0896414,0.16334663331508636,0.228381,1.2437,0.287097,0.755452,,,3.81581,2.88498,2.88379,125.44000244140625,,,,,,,715,4.583333333333333,679,4.352564102564102,,,,,,,,,,,,,,,,,,,"Michael King","19853",650633
"Kris Bubic","KCR",11,7,,3.56604,34,24,0,1,,140,596,130,60,56,13,46,,4,139,8.91509,2.9717,3,0.849057,0.233333,0.0777778,0.15555554628372192,0.237864,1.25472,0.296296,0.739496,,,3.45589,2.79686,2.77637,203.0399932861328,,,,,,,670.1,4.786428571428572,663,4.735714285714286,,,,,,,,,,,,,,,,,,,"Kris Bubic","21455",663460
"Tanner Bibee","CLE",12,10,,3.70909,31,31,0,0,,181,754,165,81,75,23,53,,8,168,8.34546,2.61818,3.1875,1.14545,0.223032,0.0699708,0.15306124091148376,0.237718,1.2,0.282276,0.735469,,,3.93514,2.79642,2.99209,187.75999450683594,,,,,,,780.5,4.3121546961325965,759,4.193370165745856,,,,,,,,,,,,,,,,,,,"Tanner Bibee","30134",676440
"Brandon Woodruff","MIL",10,7,,3.6074,28,28,0,0,,134,548,116,58,54,18,36,,6,143,9.61973,2.40493,4,1.20247,0.261306,0.0653266,0.19597987085580826,0.228261,1.13052,0.282869,0.740741,,,3.65929,2.79327,2.6196,113.80000305175781,,,,,,,628.5999999999999,4.691044776119402,596,4.447761194029851,,,,,,,,,,,,,,,,,,,"Brandon Woodruff","16162",605540
"José Soriano","LAA",11,10,,4.04779,31,31,0,0,,175,755,156,85,79,15,77,,12,163,8.41181,3.98454,2.11111,0.75896,0.21626,0.102439,0.1138211265206337,0.234317,1.33521,0.289673,0.698614,,,3.90112,2.68576,2.38805,352.44000244140625,,,,,,,763.9,4.365142857142857,739,4.222857142857142,,,,,,,,,,,,,,,,,,,"Jose Soriano","22100",667755
"Matthew Boyd","CHC",11,8,,3.83916,29,29,0,0,,160,666,148,74,68,19,45,,7,141,7.93007,2.51748,3.15,1.06993,0.212121,0.0673401,0.14478113502264023,0.240876,1.2028,0.283951,0.71525,,,3.88339,2.57917,2.53948,232.11000061035156,,,,,,,691.5,4.321875,679,4.24375,,,,,,,,,,,,,,,,,,,"Matthew Boyd","15440",571510
"Freddy Peralta","NYM",12,9,,3.86434,29,29,0,0,,156,649,129,73,67,20,59,,7,169,9.74487,3.4163,2.85246,1.1761,0.260479,0.0913174,0.16916166990995407,0.221667,1.20722,0.276543,0.722965,,,3.93787,2.54636,2.26394,58.040000915527344,,,,,,,713.0000000000001,4.570512820512821,660,4.230769230769231,,,,,,,,,,,,,,,,,,,"Freddy Peralta","18679",642547
"Nathan Eovaldi","TEX",10,10,,3.90566,29,29,0,0,,172,706,156,81,75,23,45,,6,156,8.15094,2.37736,3.42857,1.18868,0.220183,0.0642202,0.15596330910921097,0.237624,1.16981,0.278912,0.708812,,,3.94646,2.54586,2.39143,148.0399932861328,,,,,,,743.3000000000001,4.321511627906977,720,4.186046511627907,,,,,,,,,,,,,,,,,,,"Nathan Eovaldi","9132",543135
"Drew Rasmussen","TBR",9,7,,3.55523,31,31,0,0,,149,599,131,63,59,17,38,,4,127,7.63716,2.30432,3.31429,1.0534,0.211293,0.0637523,0.14754099398851395,0.235294,1.13387,0.275132,0.731523,,,3.81546,2.54174,3.00352,152.44000244140625,,,,,,,680.9000000000001,4.569798657718121,652,4.375838926174497,,,,,,,,,,,,,,,,,,,"Drew Rasmussen","25385",656876
"Blake Snell","LAD",9,6,,3.55597,24,24,0,0,,123,514,96,52,49,14,56,,2,155,11.3452,4.06397,2.79167,1.01599,0.301802,0.108108,0.19369369000196457,0.21066,1.23236,0.28629,0.753065,,,3.49262,2.52591,2.55519,127,,,,,,,624.4,5.076422764227642,569,4.626016260162602,,,,,,,,,,,,,,,,,,,"Blake Snell","13543",605483
"Steven Matz","TBR",6,6,,3.83562,37,23,0,1,,136,580,137,62,58,17,35,,4,126,8.35616,2.32877,3.58824,1.09589,0.217857,0.0607143,0.15714286640286446,0.252874,1.26332,0.302083,0.738162,,,3.72874,2.52129,2.01528,732.6199951171875,,,,,,,580.1000000000001,4.265441176470589,598,4.397058823529412,,,,,,,,,,,,,,,,,,,"Steven Matz","13361",571927
"Chase Burns","CIN",7,6,,3.78224,31,21,0,1,,109,453,96,50,46,15,29,,0,128,10.5731,2.40688,4.39286,1.20344,0.282759,0.0643678,0.2183908075094223,0.226044,1.14613,0.288889,0.717131,,,3.32616,2.50767,1.97297,100.30999755859375,,,,,,,545.4999999999999,5.004587155963302,523,4.798165137614679,,,,,,,,,,,,,,,,,,,"Chase Burns","35333",695505
"Nick Pivetta","SDP",10,10,,3.86538,29,29,0,0,,173,701,145,80,74,28,51,,4,188,9.80769,2.65385,3.69565,1.44231,0.268562,0.0726698,0.1958925873041153,0.2247,1.13462,0.273196,0.739437,,,4.00052,2.47824,2.57444,95.30999755859375,,,,,,,769.8000000000002,4.449710982658961,712,4.115606936416185,,,,,,,,,,,,,,,,,,,"Nick Pivetta","15454",601713
"Jack Flaherty","DET",11,10,,4.14013,29,29,0,0,,157,672,141,78,72,21,59,,8,175,10,3.3758,2.96226,1.21019,0.260365,0.0878939,0.17247097194194794,0.233886,1.27389,0.294278,0.71708,,,3.93485,2.43155,1.8895,221.7100067138672,,,,,,,685.9,4.368789808917198,661,4.210191082802548,,,,,,,,,,,,,,,,,,,"Jack Flaherty","17479",656427
"Reid Detmers","LAA",9,9,,4.1161,34,24,0,1,,141,594,123,69,65,17,48,,7,160,10.2111,3.08707,3.30769,1.10818,0.269311,0.0814196,0.18789144605398178,0.228111,1.21372,0.292096,0.692568,,,3.65405,2.4059,1.64448,329.9100036621094,,,,,,,673.5,4.776595744680851,643,4.560283687943262,,,,,,,,,,,,,,,,,,,"Reid Detmers","27468",672282
"Braxton Ashcraft","PIT",9,9,,3.60671,45,23,0,1,,153,650,147,66,61,16,43,,7,140,8.21994,2.51631,3.26667,0.922647,0.214912,0.0657895,0.14912281185388565,0.244656,1.23952,0.294872,0.739796,,,3.61976,2.40547,2.87024,265.9599914550781,,,,,,,687.2,4.491503267973856,691,4.516339869281046,,,,,,,,,,,,,,,,,,,"Braxton Ashcraft","23793",677952
"Brady Singer","CIN",11,12,,4.39024,31,31,0,0,,163,695,154,85,79,23,53,,11,157,8.67073,2.90854,2.98113,1.2622,0.225714,0.0757143,0.1499999836087227,0.243711,1.26829,0.29011,0.69397,,,4.20221,2.40124,2.14671,328.1300048828125,,,,,,,644.9000000000002,3.9564417177914124,638,3.914110429447853,,,,,,,,,,,,,,,,,,,"Brady Singer","25377",663903
"Mitch Keller","PIT",10,11,,4.02484,31,31,0,0,,171,730,167,83,76,20,51,,12,149,7.82609,2.68323,2.91667,1.06211,0.203488,0.0697674,0.13372093439102173,0.249603,1.27329,0.293617,0.711883,,,4.02955,2.3998,2.61835,567.3099975585938,,,,,,,694.2,4.059649122807018,704,4.116959064327485,,,,,,,,,,,,,,,,,,,"Mitch Keller","17594",656605
"Jhoan Duran","PHI",9,3,,2.56372,70,0,29,3,,70,284,54,22,20,3,21,,4,85,10.9295,2.69865,4.05,0.404798,0.298893,0.0738007,0.22509226948022842,0.206478,1.06447,0.294479,0.748503,,,2.37052,2.39518,2.41131,40.400001525878906,,,,,,,592.7,8.467142857142857,563,8.042857142857143,,,,,,,,,,,,,,,,,,,"Jhoan Duran","21029",661395
"David Peterson","NYM",8,8,,4.06849,29,29,0,0,,157,682,150,76,71,14,62,,8,143,8.19863,3.57534,2.2931,0.80137,0.209119,0.091195,0.1179245114326477,0.245184,1.35616,0.298824,0.70634,,,3.80637,2.38295,2.00895,481.2900085449219,,,,,,,675.5999999999999,4.303184713375796,679,4.32484076433121,,,,,,,,,,,,,,,,,,,"David Peterson","20302",656849
"Carlos Rodón","NYY",11,9,,4.03712,28,28,0,0,,148,623,130,72,67,18,54,,6,150,9.11833,3.27146,2.78723,1.11369,0.241252,0.0865562,0.15469612181186676,0.230143,1.23743,0.281977,0.704942,,,3.924,2.38109,1.83559,194.11000061035156,,,,,,,655.8000000000001,4.431081081081081,626,4.22972972972973,,,,,,,,,,,,,,,,,,,"Carlos Rodon","16137",607074
"Jack Leiter","TEX",10,9,,4.04698,28,28,0,0,,147,613,124,71,66,17,58,,5,138,8.45638,3.56376,2.37288,1.02685,0.224719,0.094703,0.1300160437822342,0.225403,1.24161,0.271144,0.700993,,,4.02775,2.3665,1.85615,234.88999938964844,,,,,,,643.3,4.376190476190476,601,4.08843537414966,,,,,,,,,,,,,,,,,,,"Jack Leiter","30146",683004
"Luis Castillo","SEA",11,9,,3.77079,31,31,0,0,,177,734,162,81,74,24,50,,7,163,8.26248,2.55083,3.23913,1.21996,0.221726,0.0684524,0.1532737985253334,0.23871,1.19532,0.280624,0.735294,,,4.02238,2.35188,2.2415,172.39999389648438,,,,,,,748.3999999999999,4.22824858757062,728,4.112994350282486,,,,,,,,,,,,,,,,,,,"Luis Castillo","15689",622491
"Tyler Glasnow","LAD",6,5,,3.76068,24,24,0,0,,127,517,102,58,53,17,47,,1,148,10.5128,3.33333,3.15385,1.19658,0.286047,0.0906977,0.1953488290309906,0.217949,1.17759,0.280632,0.727969,,,3.66695,2.35097,2.17508,121.23999786376953,,,,,,,617.5000000000002,4.862204724409451,566,4.456692913385827,,,,,,,,,,,,,,,,,,,"Tyler Glasnow","14374",607192
"Clay Holmes","NYM",11,9,,3.90441,28,28,0,0,,151,660,153,71,66,12,52,,9,121,7.21324,3.11029,2.31915,0.727941,0.183811,0.079258,0.10455311834812164,0.254647,1.35294,0.301435,0.711744,,,3.7969,2.34575,2.15501,391.0899963378906,,,,,,,631.0000000000002,4.178807947019869,658,4.357615894039735,,,,,,,,,,,,,,,,,,,"Clay Holmes","13649",605280
"Michael Wacha","KCR",10,11,,4.10204,29,29,0,0,,159,665,154,78,72,19,46,,4,121,6.85714,2.63265,2.60465,1.10204,0.181818,0.0698052,0.11201298236846924,0.251318,1.26531,0.284738,0.708955,,,4.16235,2.33112,2.23351,669.0700073242188,,,,,,,634.5000000000001,3.99056603773585,640,4.0251572327044025,,,,,,,,,,,,,,,,,,,"Michael Wacha","14078",608379
"Nick Lodolo","CIN",9,8,,4.24466,28,28,0,0,,148,629,134,75,70,20,40,,20,151,9.15254,2.45394,3.72973,1.19381,0.24,0.0643478,0.1756521686911583,0.236538,1.17907,0.288462,0.675074,,,4.04155,2.32532,2.16314,126.33000183105469,,,,,,,622.8000000000001,4.208108108108108,602,4.0675675675675675,,,,,,,,,,,,,,,,,,,"Nick Lodolo","26378",666157
"Mason Miller","SDP",3,1,,2.47974,66,0,32,2,,66,256,37,19,18,6,24,,2,108,14.7326,3.20908,4.59091,0.875203,0.422594,0.0920502,0.3305439278483391,0.162791,0.923825,0.268519,0.802469,,,2.29235,2.29791,2.37875,29.040000915527344,,,,,,,624.4000000000001,9.460606060606063,558,8.454545454545455,,,,,,,,,,,,,,,,,,,"Mason Miller","31757",695243
"Jeffrey Springs","ATH",11,11,,4.11972,31,31,0,0,,166,694,161,82,76,25,51,,2,141,7.66901,2.78873,2.75,1.33099,0.203361,0.0739496,0.12941176444292068,0.251366,1.28169,0.287469,0.733945,,,4.32528,2.29306,2.25829,999,,,,,,,625.3000000000001,3.7668674698795184,628,3.783132530120482,,,,,,,,,,,,,,,,,,,"Jeffrey Springs","17677",605488
"Luis Severino","ATH",9,12,,4.458,31,31,0,0,,179,768,178,96,88,22,55,,13,140,7.04235,2.77818,2.53488,1.09835,0.18197,0.0717863,0.11018363386392593,0.254579,1.30653,0.290476,0.676359,,,4.29809,2.27142,1.67807,732.8900146484375,,,,,,,667.2,3.7273743016759777,685,3.8268156424581004,,,,,,,,,,,,,,,,,,,"Luis Severino","15890",622663
"Bailey Ober","MIN",7,8,,4.22449,28,28,0,0,,150,618,145,76,70,23,35,,5,135,8.08163,2.08163,3.88235,1.40816,0.217822,0.0561056,0.16171616688370705,0.250441,1.19728,0.288835,0.702364,,,4.16915,2.2589,1.69271,300.17999267578125,,,,,,,600.1,4.000666666666667,601,4.006666666666667,,,,,,,,,,,,,,,,,,,"Bailey Ober","21224",641927
"Emmet Sheehan","LAD",8,6,,3.98864,42,24,0,1,,134,552,109,64,59,18,47,,6,154,10.3295,3.17045,3.25806,1.22727,0.278237,0.0853994,0.19283747673034668,0.219512,1.17045,0.27907,0.707657,,,3.80559,2.23561,1.77158,120.47000122070312,,,,,,,639.8,4.7746268656716415,589,4.395522388059701,,,,,,,,,,,,,,,,,,,"Emmet Sheehan","29839",686218
"Trevor Rogers","BAL",8,6,,3.94615,26,26,0,0,,135,569,130,64,59,16,41,,4,117,7.82308,2.76923,2.825,1.03846,0.205829,0.0728597,0.13296903669834137,0.247525,1.26923,0.291777,0.715278,,,3.91206,2.22745,1.82906,159.77999877929688,,,,,,,563.2,4.171851851851852,566,4.192592592592592,,,,,,,,,,,,,,,,,,,"Trevor Rogers","22286",669432
"Brandon Pfaadt","ARI",10,9,,4.12429,29,29,0,0,,160,678,161,79,73,21,35,,8,146,8.19209,1.9774,4.14286,1.18644,0.215134,0.0519288,0.16320474818348885,0.253566,1.22411,0.298925,0.700483,,,3.83821,2.2072,2.24139,705.02001953125,,,,,,,670.1,4.188125,690,4.3125,,,,,,,,,,,,,,,,,,,"Brandon Pfaadt","27782",694297
"Shane Smith","CHW",7,8,,3.98065,29,29,0,0,,151,627,127,72,67,18,55,,12,146,8.70767,3.29648,2.64151,1.05736,0.232558,0.0880399,0.14451827853918076,0.227188,1.2094,0.276316,0.701058,,,4.07501,2.19688,2.13118,250.1999969482422,,,,,,,656.8000000000002,4.3496688741721865,612,4.052980132450331,,,,,,,,,,,,,,,,,,,"Shane Smith","31687",681343
"Gavin Williams","CLE",10,7,,3.59281,31,31,0,0,,160,672,136,69,64,19,66,,5,163,9.22156,3.71257,2.48387,1.07784,0.243286,0.0979463,0.14533964544534683,0.226148,1.26414,0.279188,0.758495,,,3.98011,2.18485,2.92662,140.17999267578125,,,,,,,709.6999999999999,4.435625,666,4.1625,,,,,,,,,,,,,,,,,,,"Gavin Williams","30122",668909
"Gerrit Cole","NYY",8,6,,3.91304,23,23,0,0,,137,563,121,64,60,19,39,,5,132,8.68696,2.58261,3.36364,1.25217,0.235169,0.0699153,0.16525422781705856,0.232184,1.16522,0.275974,0.716846,,,3.97861,2.17559,1.97911,264.2200012207031,,,,,,,597.5000000000001,4.36131386861314,570,4.160583941605839,,,,,,,,,,,,,,,,,,,"Gerrit Cole","13125",543037
