Name,Team,W,L,QS,ERA,G,GS,SV,HLD,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,GB%,HR/FB,FIP,WAR,RA9-WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/IP,SPTS,SPTS/IP,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Nick Martinez","CIN",12,9,,3.525,49,23,0,1,,183,760,177,78,72,17,44,,6,157,7.725,2.175,3.55172,0.825,0.206827,0.0582329,0.14859439432621002,0.249462,1.20833,0.299145,0.725309,,,3.46648,3.71942,3.74673,337.8699951171875,,,,,,,852.9000000000001,4.660655737704919,862,4.7103825136612025,,,,,,,,,,,,,,,,,,,"Nick Martinez","12730",607259
"Max Fried","NYY",13,9,,3.42963,29,29,0,0,,176,720,152,72,67,16,52,,5,159,8.13153,2.65519,3.0625,0.829748,0.22039,0.071964,0.14842578023672104,0.229642,1.16165,0.278761,0.72619,,,3.53526,3.64747,3.76822,101.37000274658203,,,,,,,857.4000000000001,4.8715909090909095,819,4.653409090909091,,,,,,,,,,,,,,,,,,,"Max Fried","13743",608331
"Dylan Cease","SDP",13,9,,3.43199,32,32,0,0,,178,736,143,73,68,19,67,,5,210,10.6033,3.38076,3.13636,0.97325,0.284732,0.090784,0.1939477100968361,0.214939,1.17814,0.283721,0.748337,,,3.42829,3.61759,3.61019,47.290000915527344,,,,,,,915.7,5.144382022471911,847,4.758426966292135,,,,,,,,,,,,,,,,,,,"Dylan Cease","18525",656302
"Sandy Alcantara","MIA",10,8,,3.49015,28,28,0,0,,181,738,166,76,70,17,41,,7,154,7.66688,2.05976,3.72222,0.858233,0.208398,0.0559876,0.15241055935621262,0.241265,1.15067,0.287611,0.71875,,,3.50342,3.57452,4.02995,162.3699951171875,,,,,,,862.7000000000002,4.766298342541437,848,4.685082872928176,,,,,,,,,,,,,,,,,,,"Sandy Alcantara","18684",645261
"Michael King","SDP",14,8,,3.26786,31,31,0,0,,177,743,151,70,64,18,62,,7,195,9.91071,3.16071,3.13559,0.910714,0.262784,0.0838068,0.17897724360227585,0.224138,1.20238,0.288991,0.763187,,,3.45815,3.53354,3.88893,60.61000061035156,,,,,,,878.7999999999998,4.9649717514124285,834,4.711864406779661,,,,,,,,,,,,,,,,,,,"Michael King","19853",650633
"Cole Ragans","KCR",11,8,,3.51248,31,31,0,0,,175,733,150,74,68,18,65,,6,195,10.0192,3.33973,3,0.921305,0.265244,0.0884146,0.1768292635679245,0.22597,1.22841,0.292804,0.742925,,,3.47998,3.51268,3.81846,48.41999816894531,,,,,,,860.5999999999999,4.917714285714285,818,4.674285714285714,,,,,,,,,,,,,,,,,,,"Cole Ragans","21846",666142
"Logan Gilbert","SEA",12,8,,3.28571,32,32,0,0,,191,767,164,76,70,23,44,,4,192,9.04762,2.04762,4.4186,1.09524,0.25066,0.0567282,0.19393141195178032,0.227848,1.08466,0.279116,0.752315,,,3.48394,3.49046,3.76383,24.450000762939453,,,,,,,944.1,4.942931937172775,896,4.69109947643979,,,,,,,,,,,,,,,,,,,"Logan Gilbert","22250",669302
"Pablo López","MIN",13,10,,3.77586,32,32,0,0,,188,778,172,85,79,24,46,,9,197,9.41379,2.22414,4.23256,1.13793,0.252778,0.0597222,0.19305556267499924,0.237668,1.16092,0.294624,0.718458,,,3.59751,3.48065,3.07335,65.87000274658203,,,,,,,877.8,4.669148936170212,857,4.558510638297872,,,,,,,,,,,,,,,,,,,"Pablo Lopez","17085",641154
"Blake Snell","LAD",10,6,,3.38346,29,29,0,0,,149,619,112,61,56,16,67,,2,197,11.9098,4.06015,2.93333,0.947368,0.318841,0.108696,0.21014491468667984,0.204082,1.20301,0.286667,0.754986,,,3.28678,3.42947,3.17537,44.529998779296875,,,,,,,801.6000000000001,5.3798657718120815,724,4.859060402684563,,,,,,,,,,,,,,,,,,,"Blake Snell","13543",605483
"Reynaldo López","ATL",11,5,,3.19835,31,31,0,0,,166,681,140,63,59,16,55,,3,179,9.66942,2.97521,3.25,0.892562,0.262097,0.0806452,0.18145160377025604,0.22467,1.17355,0.288462,0.766773,,,3.3483,3.42127,4.31858,162.9499969482422,,,,,,,851.6000000000001,5.130120481927712,806,4.855421686746988,,,,,,,,,,,,,,,,,,,"Reynaldo Lopez","16400",625643
"Sonny Gray","STL",13,8,,3.42685,31,31,0,0,,177,723,153,73,67,20,49,,6,185,9.37876,2.46493,3.80488,1.02204,0.255319,0.0671031,0.18821600824594498,0.228319,1.1356,0.285714,0.738714,,,3.48044,3.39707,3.73708,104.62999725341797,,,,,,,871,4.9209039548022595,830,4.6892655367231635,,,,,,,,,,,,,,,,,,,"Sonny Gray","12768",543243
"Hunter Greene","CIN",9,8,,3.61633,29,29,0,0,,167,674,121,72,67,18,57,,19,186,10.0324,3.09138,3.24528,0.991575,0.275641,0.0849359,0.19070512056350708,0.202532,1.06935,0.260989,0.694051,,,3.74976,3.29316,3.79701,96.26000213623047,,,,,,,843.7999999999998,5.052694610778442,745,4.461077844311378,,,,,,,,,,,,,,,,,,,"Hunter Greene","22182",668881
"Kevin Gausman","TOR",14,10,,3.65089,32,32,0,0,,188,788,179,82,76,23,52,,2,183,8.74001,2.48924,3.51111,1.10633,0.232012,0.0660793,0.16593245416879654,0.24448,1.22926,0.296053,0.75,,,3.68891,3.2929,3.34021,165.25999450683594,,,,,,,846.9000000000002,4.5047872340425545,845,4.49468085106383,,,,,,,,,,,,,,,,,,,"Kevin Gausman","14107",592332
"Tyler Glasnow","LAD",10,6,,3.41956,24,24,0,0,,137,543,107,56,52,18,39,,0,168,11.059,2.54648,4.34286,1.16411,0.308943,0.0711382,0.23780490458011627,0.212254,1.0671,0.280277,0.739051,,,3.23924,3.23906,2.93389,108.61000061035156,,,,,,,733.2000000000003,5.35182481751825,670,4.890510948905109,,,,,,,,,,,,,,,,,,,"Tyler Glasnow","14374",607192
"Gerrit Cole","NYY",11,9,,3.64271,31,31,0,0,,176,719,151,78,71,25,48,,5,185,9.42079,2.44941,3.84615,1.25611,0.256849,0.0667808,0.19006846845149994,0.227357,1.1305,0.277628,0.738806,,,3.78755,3.12387,3.10397,60.38999938964844,,,,,,,813.3000000000001,4.621022727272727,766,4.3522727272727275,,,,,,,,,,,,,,,,,,,"Gerrit Cole","13125",543037
"Justin Steele","CHC",9,6,,3.3448,29,29,0,0,,162,668,146,65,60,16,43,,6,151,8.42395,2.41569,3.48718,0.867171,0.226667,0.065,0.16166666895151138,0.235612,1.16999,0.288177,0.744681,,,3.45554,3.1163,3.5401,123,,,,,,,777.4,4.798765432098765,757,4.672839506172839,,,,,,,,,,,,,,,,,,,"Justin Steele","17312",657006
"Shane McClanahan","TBR",11,7,,3.25203,34,26,0,1,,159,638,134,62,57,19,40,,1,170,9.5935,2.27642,4.21429,1.05691,0.265766,0.0630631,0.20270269364118576,0.224096,1.09304,0.28169,0.758755,,,3.34715,3.09579,3.29659,117.44999694824219,,,,,,,815.5000000000001,5.128930817610064,769,4.836477987421383,,,,,,,,,,,,,,,,,,,"Shane McClanahan","21483",663556
"Framber Valdez","HOU",14,8,,3.26316,29,29,0,0,,178,738,153,70,65,17,58,,9,165,8.31579,2.94737,2.82143,0.842105,0.222849,0.0789845,0.14386460185050964,0.228261,1.18713,0.278723,0.753045,,,3.67525,3.06899,4.00863,62.5,,,,,,,839.3000000000002,4.715168539325844,798,4.48314606741573,,,,,,,,,,,,,,,,,,,"Framber Valdez","17295",664285
"Jacob deGrom","TEX",6,2,,3.13346,26,26,0,0,,112,434,84,41,39,15,24,,2,149,12.0116,1.91489,6.27273,1.21857,0.343284,0.0547264,0.28855719417333603,0.206349,0.967118,0.283186,0.771144,,,2.95371,3.03184,2.92264,39.91999816894531,,,,,,,645.9000000000002,5.7669642857142875,585,5.223214285714286,,,,,,,,,,,,,,,,,,,"Jacob deGrom","10954",594798
"Spencer Strider","ATL",9,6,,3.29356,21,21,0,0,,118,482,92,47,43,13,36,,6,160,12.1718,2.72076,4.47368,1.00239,0.332031,0.0742188,0.2578124925494194,0.209402,1.08194,0.295775,0.738832,,,2.95964,3.01648,2.82426,132.11000061035156,,,,,,,668.1000000000001,5.661864406779662,615,5.211864406779661,,,,,,,,,,,,,,,,,,,"Spencer Strider","27498",675911
"Tanner Houck","BOS",11,8,,3.81503,40,29,0,1,,177,746,164,81,75,16,53,,15,160,8.15029,2.71676,3,0.809249,0.214939,0.0716463,0.14329268783330917,0.241611,1.22672,0.294785,0.700117,,,3.68029,3.00164,3.12952,222.47000122070312,,,,,,,806.6,4.5570621468926555,797,4.502824858757062,,,,,,,,,,,,,,,,,,,"Tanner Houck","19879",656557
"Ranger Suárez","PHI",11,9,,3.64447,40,28,0,1,,164,690,153,72,66,16,51,,5,147,8.0302,2.77968,2.88889,0.864791,0.212418,0.0735294,0.1388888955116272,0.241563,1.24228,0.291169,0.724907,,,3.64006,2.94217,2.92001,256.6099853515625,,,,,,,749.0000000000002,4.5670731707317085,742,4.524390243902439,,,,,,,,,,,,,,,,,,,"Ranger Suarez","17277",624133
"Cristopher Sánchez","PHI",10,9,,3.87399,29,29,0,0,,172,721,167,80,74,19,45,,5,145,7.57954,2.35808,3.21429,1.01061,0.200893,0.0625,0.1383928656578064,0.2496,1.23518,0.292373,0.711806,,,3.8215,2.93021,2.81905,176.83999633789062,,,,,,,744.8999999999999,4.330813953488371,753,4.377906976744186,,,,,,,,,,,,,,,,,,,"Cristopher Sanchez","20778",650911
"Luis Castillo","SEA",13,10,,3.48214,31,31,0,0,,178,730,154,74,69,21,51,,6,181,9.16071,2.57143,3.5625,1.07143,0.248547,0.0697674,0.17877908051013947,0.228707,1.14881,0.282167,0.745455,,,3.64267,2.90424,3.13618,94.29000091552734,,,,,,,849.5000000000001,4.77247191011236,808,4.53932584269663,,,,,,,,,,,,,,,,,,,"Luis Castillo","15689",622491
"Joe Ryan","MIN",10,8,,3.77206,28,28,0,0,,156,631,134,71,65,21,36,,8,166,9.59559,2.05147,4.67742,1.19118,0.263636,0.0563636,0.2072727158665657,0.228516,1.08824,0.283668,0.700326,,,3.59295,2.89576,2.49933,93.58000183105469,,,,,,,747.7000000000002,4.792948717948719,707,4.532051282051282,,,,,,,,,,,,,,,,,,,"Joe Ryan","21390",657746
"Clay Holmes","NYM",15,11,,3.65854,52,21,0,1,,167,734,172,74,68,12,51,,8,145,7.80488,2.76423,2.82353,0.650407,0.197938,0.0701031,0.12783505022525787,0.255605,1.33695,0.309942,0.723684,,,3.42845,2.8619,2.33485,306.5,,,,,,,758,4.538922155688622,796,4.766467065868263,,,,,,,,,,,,,,,,,,,"Clay Holmes","13649",605280
"Brandon Woodruff","MIL",9,7,,3.44444,26,26,0,0,,150,613,126,63,57,20,44,,6,172,10.3333,2.66667,3.875,1.22222,0.280967,0.0725075,0.20845921337604523,0.223684,1.1358,0.285,0.75718,,,3.63562,2.77443,3.17338,237.0500030517578,,,,,,,730.4,4.8693333333333335,684,4.56,,,,,,,,,,,,,,,,,,,"Brandon Woodruff","16162",605540
"Shota Imanaga","CHC",10,8,,3.49342,29,29,0,0,,164,674,149,69,64,22,38,,5,165,9.05921,2.07237,4.37143,1.18421,0.245192,0.0560897,0.18910257518291473,0.236301,1.13816,0.287105,0.751724,,,3.65332,2.75872,3.22251,77.12999725341797,,,,,,,756.6,4.613414634146341,735,4.4817073170731705,,,,,,,,,,,,,,,,,,,"Shota Imanaga","33829",684007
"Spencer Schwellenbach","ATL",12,8,,3.61963,29,29,0,0,,158,650,147,69,64,19,33,,8,152,8.65031,1.90184,4.54839,1.10429,0.234219,0.051495,0.1827242635190487,0.241135,1.13838,0.291358,0.726375,,,3.61638,2.73689,3.11428,83.31999969482422,,,,,,,734.3,4.647468354430379,724,4.582278481012659,,,,,,,,,,,,,,,,,,,"Spencer Schwellenbach","31846",680885
"Zach Eflin","BAL",12,9,,3.75252,29,29,0,0,,172,708,173,78,72,22,29,,5,141,7.384,1.51311,4.88,1.14997,0.199673,0.0409165,0.15875614061951637,0.256014,1.17014,0.294785,0.725916,,,3.77173,2.70942,2.62307,186.17999267578125,,,,,,,732.3999999999999,4.25813953488372,754,4.383720930232558,,,,,,,,,,,,,,,,,,,"Zach Eflin","13774",621107
"Seth Lugo","KCR",12,10,,3.80834,31,31,0,0,,186,777,180,85,78,22,51,,7,156,7.56067,2.46422,3.06818,1.06409,0.200594,0.0653789,0.13521545380353928,0.250401,1.24456,0.292111,0.726644,,,3.95677,2.68226,3.38794,186.61000061035156,,,,,,,775.8000000000002,4.170967741935485,782,4.204301075268817,,,,,,,,,,,,,,,,,,,"Seth Lugo","12447",607625
"Tanner Bibee","CLE",10,8,,3.48097,29,29,0,0,,161,665,142,67,62,20,45,,6,164,9.15159,2.52651,3.62222,1.12289,0.246596,0.0680787,0.1785173863172531,0.231148,1.16032,0.283372,0.753165,,,3.70921,2.68192,3.22441,87.61000061035156,,,,,,,751.2,4.665838509316771,720,4.472049689440993,,,,,,,,,,,,,,,,,,,"Tanner Bibee","30134",676440
"Hunter Brown","HOU",12,9,,3.72,29,29,0,0,,165,699,148,74,68,19,59,,5,168,9.18,3.24,2.83333,1.02,0.240566,0.0849057,0.15566039830446243,0.233969,1.26,0.289926,0.738499,,,3.77981,2.63839,2.69314,103.70999908447266,,,,,,,746.5,4.524242424242424,722,4.375757575757576,,,,,,,,,,,,,,,,,,,"Hunter Brown","25880",686613
"Brayan Bello","BOS",11,11,,4.09889,29,29,0,0,,159,688,155,79,72,16,58,,6,147,8.3149,3.27912,2.53571,0.878334,0.213534,0.0842105,0.1293233036994934,0.248756,1.34027,0.302691,0.702703,,,3.79758,2.63067,2.34263,316.8399963378906,,,,,,,678.8000000000002,4.269182389937108,689,4.333333333333333,,,,,,,,,,,,,,,,,,,"Brayan Bello","23920",678394
"Grayson Rodriguez","BAL",10,9,,3.77157,28,28,0,0,,152,636,136,69,64,19,45,,6,163,9.6138,2.66228,3.61111,1.10929,0.255906,0.0708661,0.18503936380147934,0.233405,1.19145,0.291925,0.725806,,,3.64306,2.62813,2.31008,104.70999908447266,,,,,,,710.4999999999999,4.6743421052631575,686,4.5131578947368425,,,,,,,,,,,,,,,,,,,"Grayson Rodriguez","24492",680570
"Carlos Rodón","NYY",12,11,,4.04494,31,31,0,0,,166,691,143,81,75,24,54,,8,182,9.87442,2.91474,3.38775,1.30866,0.263911,0.0779014,0.18600951880216599,0.226876,1.18308,0.280519,0.708502,,,3.97282,2.59307,2.1383,124.33999633789062,,,,,,,739.4000000000001,4.45421686746988,696,4.192771084337349,,,,,,,,,,,,,,,,,,,"Carlos Rodon","16137",607074
"Zac Gallen","ARI",12,8,,3.45083,29,29,0,0,,168,694,146,70,65,19,53,,6,162,8.68275,2.83859,3.05882,1.00186,0.234234,0.0765766,0.1576576679944992,0.229885,1.1812,0.28046,0.747889,,,3.74162,2.56175,3.71557,117.52999877929688,,,,,,,776.9,4.624404761904762,740,4.404761904761905,,,,,,,,,,,,,,,,,,,"Zac Gallen","19291",668678
"MacKenzie Gore","WSN",10,10,,3.98065,31,31,0,0,,159,689,150,76,70,19,60,,7,168,9.51624,3.42087,2.78182,1.05736,0.244019,0.0877193,0.15629985183477402,0.240283,1.31997,0.300505,0.729665,,,3.84374,2.53144,2.31218,196.24000549316406,,,,,,,687.9000000000001,4.326415094339623,683,4.29559748427673,,,,,,,,,,,,,,,,,,,"MacKenzie Gore","22201",669022
"Drew Rasmussen","TBR",10,5,,2.93351,43,19,0,1,,122,491,104,43,40,10,29,,3,120,8.80052,2.11213,4.16667,0.704042,0.243506,0.0584416,0.18506493046879768,0.225694,1.08214,0.285024,0.75067,,,3.01003,2.51008,2.62045,227.4499969482422,,,,,,,657.4000000000002,5.388524590163936,628,5.147540983606557,,,,,,,,,,,,,,,,,,,"Drew Rasmussen","25385",656876
"Freddy Peralta","MIL",10,9,,3.7617,31,31,0,0,,164,680,130,74,69,22,63,,8,185,10.1061,3.42483,2.95082,1.17904,0.271493,0.092006,0.1794871911406517,0.213805,1.1728,0.26972,0.7314,,,3.91508,2.49469,2.91104,101.18000030517578,,,,,,,762,4.646341463414634,691,4.213414634146342,,,,,,,,,,,,,,,,,,,"Freddy Peralta","18679",642547
"Mitch Keller","PIT",11,11,,4.01786,31,31,0,0,,178,762,173,86,80,21,52,,13,161,8.14286,2.625,3.10204,1.07143,0.211699,0.0682451,0.14345403015613556,0.248097,1.2619,0.294845,0.711957,,,3.99386,2.48855,2.76025,299.3900146484375,,,,,,,736.1000000000001,4.1353932584269675,744,4.179775280898877,,,,,,,,,,,,,,,,,,,"Mitch Keller","17594",656605
"Yusei Kikuchi","LAA",9,9,,4.09091,31,31,0,0,,162,694,157,79,74,25,53,,5,182,10.1329,2.95804,3.42553,1.38462,0.262643,0.0766721,0.18597064167261124,0.247331,1.3007,0.308707,0.747423,,,3.98466,2.48032,2.23154,151.97000122070312,,,,,,,673.0999999999999,4.154938271604938,675,4.166666666666667,,,,,,,,,,,,,,,,,,,"Yusei Kikuchi","20633",579328
"Nathan Eovaldi","TEX",9,10,,4.19624,29,29,0,0,,168,694,155,84,78,23,44,,6,155,8.32985,2.37996,3.5,1.25261,0.223529,0.0638655,0.1596638634800911,0.240942,1.18998,0.283208,0.692308,,,4.02243,2.42141,1.95248,198.97000122070312,,,,,,,717.3000000000002,4.269642857142858,701,4.1726190476190474,,,,,,,,,,,,,,,,,,,"Nathan Eovaldi","9132",543135
"Bailey Ober","MIN",9,9,,3.91555,29,29,0,0,,163,660,145,77,71,25,39,,5,167,9.21305,2.13052,4.32432,1.38196,0.252366,0.0583596,0.1940063238143921,0.234797,1.12604,0.281863,0.716292,,,3.92144,2.39257,2.3111,80,,,,,,,723.7,4.439877300613497,692,4.245398773006135,,,,,,,,,,,,,,,,,,,"Bailey Ober","21224",641927
"Nestor Cortes","MIL",10,6,,3.53635,41,23,0,1,,149,607,131,64,59,20,37,,3,149,8.95874,2.23969,4,1.17878,0.245161,0.0612903,0.18387097120285034,0.231434,1.12639,0.280098,0.743056,,,3.68383,2.38887,2.69985,275.45001220703125,,,,,,,698.0000000000001,4.684563758389262,667,4.476510067114094,,,,,,,,,,,,,,,,,,,"Nestor Cortes","17874",641482
"Jared Jones","PIT",8,9,,3.88589,36,28,0,1,,151,627,135,71,65,19,45,,7,152,9.09021,2.70625,3.35897,1.11025,0.243043,0.0723562,0.17068646103143692,0.234818,1.19507,0.288184,0.708899,,,3.791,2.35121,2.43783,144.75999450683594,,,,,,,684.7,4.534437086092716,660,4.370860927152318,,,,,,,,,,,,,,,,,,,"Jared Jones","27863",683003
"Bryce Miller","SEA",11,8,,3.62949,31,31,0,0,,168,685,148,73,68,21,44,,6,156,8.33648,2.32514,3.58537,1.13422,0.227907,0.0635659,0.16434109210968018,0.232441,1.13422,0.276102,0.730263,,,3.84071,2.33892,2.59803,80.31999969482422,,,,,,,762.1000000000001,4.536309523809525,729,4.339285714285714,,,,,,,,,,,,,,,,,,,"Bryce Miller","29837",682243
"Jack Flaherty","DET",12,8,,3.85809,29,29,0,0,,158,664,139,73,68,22,51,,8,177,10.1109,2.92683,3.45455,1.26386,0.267135,0.0773287,0.18980666995048523,0.22973,1.20473,0.288184,0.733138,,,3.87601,2.32547,2.37481,142.02999877929688,,,,,,,714.1999999999999,4.520253164556961,681,4.310126582278481,,,,,,,,,,,,,,,,,,,"Jack Flaherty","17479",656427
"Kodai Senga","NYM",10,8,,3.5141,36,26,0,1,,159,666,128,67,62,17,71,,5,172,9.69631,4.03471,2.40323,0.976139,0.257785,0.107266,0.15051903575658798,0.216797,1.2509,0.275862,0.756579,,,3.85339,2.28498,2.84951,151.74000549316406,,,,,,,754.7000000000003,4.746540880503146,694,4.364779874213837,,,,,,,,,,,,,,,,,,,"Kodai Senga","31838",673540
"Brandon Pfaadt","ARI",9,7,,3.84181,38,23,0,1,,144,599,136,67,61,18,33,,6,144,8.98305,2.0339,4.41667,1.12994,0.239819,0.0542986,0.18552033603191376,0.241935,1.16761,0.294785,0.708861,,,3.61218,2.19911,2.204,167.0500030517578,,,,,,,665.6000000000001,4.622222222222224,661,4.590277777777778,,,,,,,,,,,,,,,,,,,"Brandon Pfaadt","27782",694297
"Jhoan Duran","MIN",10,3,,2.36066,65,0,22,5,,65,265,50,18,17,3,19,,4,81,11.2131,2.65574,4.22222,0.442623,0.305221,0.0722892,0.2329317182302475,0.207048,1.06557,0.297297,0.789474,,,2.39599,2.19533,2.45783,62.11000061035156,,,,,,,537.1,8.263076923076923,509,7.8307692307692305,,,,,,,,,,,,,,,,,,,"Jhoan Duran","21029",661395
"Brady Singer","CIN",8,11,,4.83685,29,29,0,0,,163,704,165,95,87,25,50,,10,158,8.7524,2.76392,3.16667,1.38196,0.224852,0.0710059,0.1538461521267891,0.255663,1.31798,0.303167,0.667053,,,4.33091,2.16282,1.26544,351.8900146484375,,,,,,,605.7,3.715950920245399,626,3.8404907975460123,,,,,,,,,,,,,,,,,,,"Brady Singer","25377",663903
"Walker Buehler","BOS",8,6,,3.91947,40,26,0,1,,145,614,143,68,63,17,41,,5,128,7.9129,2.51438,3.14706,1.03533,0.208171,0.0661479,0.14202333986759186,0.252101,1.26541,0.298592,0.721726,,,3.84027,2.12599,2.25299,255.67999267578125,,,,,,,614.0999999999999,4.235172413793102,626,4.317241379310345,,,,,,,,,,,,,,,,,,,"Walker Buehler","19374",621111
"José Soriano","LAA",9,7,,4.03789,26,26,0,0,,144,621,123,70,65,13,63,,17,139,8.70389,3.94816,2.20455,0.807577,0.224018,0.101617,0.12240185588598251,0.228117,1.29611,0.284133,0.689949,,,4.07376,2.05943,2.00656,345.260009765625,,,,,,,623.9000000000001,4.33263888888889,589,4.090277777777778,,,,,,,,,,,,,,,,,,,"Jose Soriano","22100",667755
"Yu Darvish","SDP",11,10,,4.03448,29,29,0,0,,161,665,144,78,72,22,43,,10,151,8.4569,2.40517,3.51613,1.24138,0.227557,0.0647182,0.16283922642469406,0.235828,1.16379,0.278481,0.701599,,,4.06303,2.05895,1.94551,225.4499969482422,,,,,,,689.4000000000002,4.281987577639753,662,4.111801242236025,,,,,,,,,,,,,,,,,,,"Yu Darvish","13074",506433
"Sean Manaea","NYM",10,8,,4.3125,31,31,0,0,,174,731,158,90,83,25,57,,8,175,9.0625,2.9375,3.08511,1.3125,0.239274,0.0775578,0.16171616315841675,0.237319,1.23611,0.284974,0.693136,,,4.17342,2.00691,1.51989,182.88999938964844,,,,,,,724.3000000000002,4.16264367816092,700,4.022988505747127,,,,,,,,,,,,,,,,,,,"Sean Manaea","15873",640455
"Bryan Woo","SEA",7,5,,3.53649,26,26,0,0,,124,498,109,53,49,15,25,,7,115,8.29992,1.80433,4.6,1.0826,0.23,0.05,0.18000000715255737,0.232906,1.07458,0.278106,0.716814,,,3.65565,2.00276,2.01698,137.47000122070312,,,,,,,583.6999999999999,4.707258064516129,559,4.508064516129032,,,,,,,,,,,,,,,,,,,"Bryan Woo","30279",693433
